Drug Name,Condition,Company,Is_Allowed
Velban,Any Condition,ELIPS,0
Velban,Any Condition,LUMICO,0
Velphoro,Any Condition,AETNA,0
Vemlidy,Any Condition,CIGNA-CHLIC,0
Vemlidy,Any Condition,CIGNA-CNHIC,0
Vemlidy,Any Condition,CIGNA-LOYAL,0
VePesid,Any Condition,AETNA,0
VePesid,Any Condition,ELIPS,0
VePesid,Any Condition,LUMICO,0
Versacloz,Any Condition,CIGNA-CHLIC,0
Versacloz,Any Condition,CIGNA-CNHIC,0
Versacloz,Any Condition,CIGNA-LOYAL,0
Verzenio,Any Condition,AETNA,0
Viadur,Any Condition,AETNA,0
Videx,Any Condition,AETNA,0
Viekira,Any Condition,AETNA,0
Viibryd,Any Condition,CIGNA-CHLIC,0
Viibryd,Any Condition,CIGNA-CNHIC,0
Viibryd,Any Condition,CIGNA-LOYAL,0
Vilazodone,Any Condition,CIGNA-CHLIC,0
Vilazodone,Any Condition,CIGNA-CNHIC,0
Vilazodone,Any Condition,CIGNA-LOYAL,0
Vimpat,Any Condition,CIGNA-CHLIC,0
Vimpat,Any Condition,CIGNA-CNHIC,0
Vimpat,Any Condition,CIGNA-LOYAL,0
Vinblastine,Any Condition,AETNA,0
Vinblastine,Any Condition,ELIPS,0
Vinblastine,Any Condition,LUMICO,0
Vincasar,Any Condition,AETNA,0
Vincristine,Any Condition,AETNA,0
Vincristine,Any Condition,ELIPS,0
Vincristine,Any Condition,LUMICO,0
Viokace,Any Condition,AETNA,0
Viokace,Any Condition,CIGNA-CHLIC,0
Viokace,Any Condition,CIGNA-CNHIC,0
Viokace,Any Condition,CIGNA-LOYAL,0
Viokase,Any Condition,AETNA,0
Vio-Moore,Any Condition,AETNA,0
Viracept,Any Condition,CIGNA-CHLIC,0
Viracept,Any Condition,ELIPS,0
Viracept,Any Condition,LUMICO,0
Viracept,Any Condition,CIGNA-CNHIC,0
Viracept,Any Condition,CIGNA-LOYAL,0
ViraferonPeg,Any Condition,ELIPS,0
ViraferonPeg,Any Condition,LUMICO,0
Viramune,Any Condition,ELIPS,0
Viramune,Any Condition,LUMICO,0
Virazole,Any Condition,ELIPS,0
Virazole,Any Condition,LUMICO,0
Viread,Any Condition,AETNA,0
Viread,Any Condition,CIGNA-CHLIC,0
Viread,Any Condition,CIGNA-CNHIC,0
Viread,Any Condition,CIGNA-LOYAL,0
Vivitrol,Any Condition,AETNA,0
Vivitrol,Any Condition,ELIPS,0
Vivitrol,Any Condition,LUMICO,0
Vivotrol,Any Condition,CIGNA-CHLIC,0
Vivotrol,Any Condition,CIGNA-CNHIC,0
Vivotrol,Any Condition,CIGNA-LOYAL,0
Vosevi,Any Condition,AETNA,0
Voxelotor,Any Condition,AETNA,0
Vraylar,Any Condition,AETNA,0
Vraylar,Any Condition,CIGNA-CHLIC,0
Vraylar,Any Condition,ELIPS,0
Vraylar,Any Condition,LUMICO,0
Vraylar,Any Condition,CIGNA-CNHIC,0
Vraylar,Any Condition,CIGNA-LOYAL,0
Vumerity,Any Condition,AETNA,0
Warfarin,Any Condition,ELIPS,0
Warfarin,Any Condition,LUMICO,0
Wellferon,Any Condition,AETNA,0
Xadago,Any Condition,AETNA,0
Xagrid,Any Condition,CIGNA-CHLIC,0
Xagrid,Any Condition,CIGNA-CNHIC,0
Xagrid,Any Condition,CIGNA-LOYAL,0
Xarelto,Any Condition,ELIPS,0
Xarelto,Any Condition,LUMICO,0
Xatmep,Any Condition,AETNA,0
Xatmep,Any Condition,CIGNA-CHLIC,0
Xatmep,Any Condition,CIGNA-CNHIC,0
Xatmep,Any Condition,CIGNA-LOYAL,0
Xeljanz,Any Condition,AETNA,0
Xeljanz,Any Condition,CIGNA-CHLIC,0
Xeljanz,Any Condition,CIGNA-CNHIC,0
Xeljanz,Any Condition,CIGNA-LOYAL,0
Xeloda,Any Condition,AETNA,0
Xeloda,Any Condition,CIGNA-CHLIC,0
Xeloda,Any Condition,ELIPS,0
Xeloda,Any Condition,LUMICO,0
Xeloda,Any Condition,CIGNA-CNHIC,0
Xeloda,Any Condition,CIGNA-LOYAL,0
Xembify,Any Condition,CIGNA-CHLIC,0
Xembify,Any Condition,CIGNA-CNHIC,0
Xembify,Any Condition,CIGNA-LOYAL,0
Xenazine,Any Condition,AETNA,0
Xgeva,Any Condition,BFAM,0
Xifaxin,Any Condition,ELIPS,0
Xifaxin,Any Condition,LUMICO,0
Xolair,Any Condition,BFAM,0
Xtandi,Any Condition,AETNA,0
Xtandi,Any Condition,ELIPS,0
Xtandi,Any Condition,LUMICO,0
Yonsa,Any Condition,CIGNA-CHLIC,0
Yonsa,Any Condition,CIGNA-CNHIC,0
Yonsa,Any Condition,CIGNA-LOYAL,0
Zanosar,Any Condition,ELIPS,0
Zanosar,Any Condition,LUMICO,0
Zaroxolyn,Any Condition,AETNA,0
Zarxio,Any Condition,AETNA,0
Zarxio,Any Condition,CIGNA-CHLIC,0
Zarxio,Any Condition,ELIPS,0
Zarxio,Any Condition,LUMICO,0
Zarxio,Any Condition,CIGNA-CNHIC,0
Zarxio,Any Condition,CIGNA-LOYAL,0
Zelapar,Any Condition,ELIPS,0
Zelapar,Any Condition,LUMICO,0
Zelapar,Any Condition,MAN,0
Zemplar,Any Condition,AETNA,1
Zenpep,Any Condition,AETNA,0
Zenpep,Any Condition,CIGNA-CHLIC,0
Zenpep,Any Condition,CIGNA-CNHIC,0
Zenpep,Any Condition,CIGNA-LOYAL,0
Zepatier,Any Condition,AETNA,0
Ziagen,Any Condition,AETNA,0
Ziagen,Any Condition,CIGNA-CHLIC,0
Ziagen,Any Condition,CIGNA-CNHIC,0
Ziagen,Any Condition,CIGNA-LOYAL,0
Zidovudine,Any Condition,AETNA,1
Zidovudine,Any Condition,ELIPS,0
Zidovudine,Any Condition,LUMICO,0
Zidovudine,Any Condition,AETNA,0
Zidovudine And Lamivudine,Any Condition,AETNA,0
Ziextenzo,Any Condition,CIGNA-CHLIC,0
Ziextenzo,Any Condition,CIGNA-CNHIC,0
Ziextenzo,Any Condition,CIGNA-LOYAL,0
Ziprasidone,Any Condition,AETNA,0
Ziprasidone,Any Condition,CIGNA-CHLIC,0
Ziprasidone,Any Condition,ELIPS,0
Ziprasidone,Any Condition,LUMICO,0
Ziprasidone,Any Condition,CIGNA-CNHIC,0
Ziprasidone,Any Condition,CIGNA-LOYAL,0
Zoladex,Any Condition,AETNA,0
Zoladex,Any Condition,ELIPS,0
Zoladex,Any Condition,LUMICO,0
Zoledronic Acid,Any Condition,AETNA,0
Zometa,Any Condition,AETNA,0
Zonegran,Any Condition,CIGNA-CHLIC,0
Zonegran,Any Condition,CIGNA-CNHIC,0
Zonegran,Any Condition,CIGNA-LOYAL,0
Zonisade,Any Condition,CIGNA-CHLIC,0
Zonisade,Any Condition,CIGNA-CNHIC,0
Zonisade,Any Condition,CIGNA-LOYAL,0
Zonisamide,Any Condition,CIGNA-CHLIC,0
Zonisamide,Any Condition,CIGNA-CNHIC,0
Zonisamide,Any Condition,CIGNA-LOYAL,0
Zortress,Any Condition,CIGNA-CHLIC,0
Zortress,Any Condition,CIGNA-CNHIC,0
Zortress,Any Condition,CIGNA-LOYAL,0
Zubsolv,Any Condition,AETNA,0
Zubsolv,Any Condition,CIGNA-CHLIC,0
Zubsolv,Any Condition,ELIPS,0
Zubsolv,Any Condition,LUMICO,0
Zubsolv,Any Condition,CIGNA-CNHIC,0
Zubsolv,Any Condition,CIGNA-LOYAL,0
Zymase,Any Condition,AETNA,0
Zyprexa,Any Condition,AETNA,0
Zyprexa,Any Condition,CIGNA-CHLIC,0
Zyprexa,Any Condition,ELIPS,0
Zyprexa,Any Condition,LUMICO,0
Zyprexa,Any Condition,CIGNA-CNHIC,0
Zyprexa,Any Condition,CIGNA-LOYAL,0
Zytiga,Any Condition,AETNA,0
Zytiga,Any Condition,CIGNA-CHLIC,0
Zytiga,Any Condition,ELIPS,0
Zytiga,Any Condition,LUMICO,0
Zytiga,Any Condition,CIGNA-CNHIC,0
Zytiga,Any Condition,CIGNA-LOYAL,0
Apixaban,Arrhythmia,AETNA,0
Atenolol + Blood Thinner,Arrhythmia,AETNA,0
Calan + Blood Thinner,Arrhythmia,AETNA,0
Cardioquin + Blood Thinner,Arrhythmia,AETNA,0
Coumadin,Arrhythmia,AETNA,0
Covera + Blood Thinner,Arrhythmia,AETNA,0
Digitek,Arrhythmia,AETNA,0
Digox,Arrhythmia,AETNA,0
Digoxin,Arrhythmia,AETNA,0
Dutoprol + Blood Thinner,Arrhythmia,AETNA,0
Eliquis,Arrhythmia,AETNA,0
Inderal + Blood Thinner,Arrhythmia,AETNA,0
Innopran + Blood Thinner,Arrhythmia,AETNA,0
Isoptin + Blood Thinner,Arrhythmia,AETNA,0
Jantoven,Arrhythmia,AETNA,0
Lanoxicaps,Arrhythmia,AETNA,0
Lanoxin,Arrhythmia,AETNA,0
Lopressor + Blood Thinner,Arrhythmia,AETNA,0
Metoprolol + Blood Thinner,Arrhythmia,AETNA,0
Propranolol + Blood Thinner,Arrhythmia,AETNA,0
Quin-G + Blood Thinner,Arrhythmia,AETNA,0
Quinidex + Blood Thinner,Arrhythmia,AETNA,0
Quinidine + Blood Thinner,Arrhythmia,AETNA,0
Quinora + Blood Thinner,Arrhythmia,AETNA,0
Savaysa,Arrhythmia,AETNA,0
Tenormin + Blood Thinner,Arrhythmia,AETNA,0
Toprol + Blood Thinner,Arrhythmia,AETNA,0
Verapamil + Blood Thinner,Arrhythmia,AETNA,0
Verelan + Blood Thinner,Arrhythmia,AETNA,0
Warfarin,Arrhythmia,AETNA,0
Xarelto,Arrhythmia,AETNA,0
Actemra,Arthritis,MOO,0
Apsupartz,Arthritis,MOO,0
Arava,Arthritis,MOO,0
Avsola,Arthritis,MOO,0
Benlysta,Arthritis,MOO,0
Cimzia,Arthritis,MOO,0
Cosentyx,Arthritis,MOO,0
Enbrel,Arthritis,MOO,0
Euflexxa,Arthritis,MOO,0
Gel One,Arthritis,MOO,0
Humira,Arthritis,MOO,0
Hyalgan,Arthritis,MOO,0
Hyalgen LL,Arthritis,MOO,0
Hyaluronan,Arthritis,MOO,0
Hyaluronate,Arthritis,MOO,0
Hylan G-F 20,Arthritis,MOO,0
Kineret,Arthritis,MOO,0
Leukeran,Arthritis,MOO,0
Monovisc,Arthritis,MOO,0
Olumiant,Arthritis,MOO,0
Orencia,Arthritis,MOO,0
Orthovisc,Arthritis,MOO,0
Otezla,Arthritis,MOO,0
Remicade,Arthritis,MOO,0
Ridaura,Arthritis,MOO,0
Rinvoq,Arthritis,MOO,0
Rituxan,Arthritis,MOO,0
Sandimmune,Arthritis,MOO,0
Simponi,Arthritis,MOO,0
Sipartz FX,Arthritis,MOO,0
Sotyktu,Arthritis,MOO,0
Synvisc,Arthritis,MOO,0
Tremfya,Arthritis,MOO,0
Xeljanz,Arthritis,MOO,0
Breo Ellipta,Asthma,BFAM,1
Theophylline,Asthma,BFAM,1
Xolair,Asthma,NEWERA,0
Apixaban,Atrial Fibrillation,AETNA,0
Atenolol + Blood Thinner,Atrial Fibrillation,AETNA,0
Calan + Blood Thinner,Atrial Fibrillation,AETNA,0
Cardioquin + Blood Thinner,Atrial Fibrillation,AETNA,0
Coumadin,Atrial Fibrillation,AETNA,0
Covera + Blood Thinner,Atrial Fibrillation,AETNA,0
Digitek,Atrial Fibrillation,AETNA,0
Digox,Atrial Fibrillation,AETNA,0
Digoxin,Atrial Fibrillation,AETNA,0
Dutoprol + Blood Thinner,Atrial Fibrillation,AETNA,0
Edoxaban,Atrial Fibrillation,AETNA,0
Eliquis,Atrial Fibrillation,AETNA,0
Inderal + Blood Thinner,Atrial Fibrillation,AETNA,0
Innopran + Blood Thinner,Atrial Fibrillation,AETNA,0
Isoptin + Blood Thinner,Atrial Fibrillation,AETNA,0
Jantoven,Atrial Fibrillation,AETNA,0
Lanoxicaps,Atrial Fibrillation,AETNA,0
Lanoxin,Atrial Fibrillation,AETNA,0
Lopressor + Blood Thinner,Atrial Fibrillation,AETNA,0
Metoprolol + Blood Thinner,Atrial Fibrillation,AETNA,0
Propranolol + Blood Thinner,Atrial Fibrillation,AETNA,0
Quin-G + Blood Thinner,Atrial Fibrillation,AETNA,0
Quinidex + Blood Thinner,Atrial Fibrillation,AETNA,0
Quinidine + Blood Thinner,Atrial Fibrillation,AETNA,0
Quinora + Blood Thinner,Atrial Fibrillation,AETNA,0
Savaysa,Atrial Fibrillation,AETNA,0
Tenormin + Blood Thinner,Atrial Fibrillation,AETNA,0
Toprol + Blood Thinner,Atrial Fibrillation,AETNA,0
Verapamil + Blood Thinner,Atrial Fibrillation,AETNA,0
Verelan + Blood Thinner,Atrial Fibrillation,AETNA,0
Warfarin,Atrial Fibrillation,AETNA,0
Xarelto,Atrial Fibrillation,AETNA,0
Abatacept,Autoimmune Disease,NEWERA,0
Orencia,Autoimmune Disease,NEWERA,0
Infliximab,Autoimmune Disorder,NEWERA,0
Remicade,Autoimmune Disorder,NEWERA,0
Adalimumab,Autoimmune Disorders,NEWERA,0
Arava,Autoimmune Disorders,NEWERA,0
Consentyx,Autoimmune Disorders,NEWERA,0
Humira,Autoimmune Disorders,NEWERA,0
Jakafi,Autoimmune Disorders,NEWERA,0
Leflunomide,Autoimmune Disorders,NEWERA,0
Methotrexate,Autoimmune Disorders,NEWERA,0
Rituxan,Autoimmune Disorders,NEWERA,0
Rituximab,Autoimmune Disorders,NEWERA,0
Ruxolitinib,Autoimmune Disorders,NEWERA,0
Stelara,Autoimmune Disorders,NEWERA,0
Tofacitinib Citrate,Autoimmune Disorders,NEWERA,0
Trexall,Autoimmune Disorders,NEWERA,0
Xeljanz,Autoimmune Disorders,NEWERA,0
Carbamazepine,Bipolar Disorder,AETNA,0
Carbatrol,Bipolar Disorder,AETNA,0
Depacon,Bipolar Disorder,AETNA,0
Depakote,Bipolar Disorder,AETNA,0
Depakote,Bipolar Disorder,MEDICO,0
Divalproex,Bipolar Disorder,AETNA,0
Epitol,Bipolar Disorder,AETNA,0
Epival,Bipolar Disorder,AETNA,0
Fluoxetine,Bipolar Disorder,AETNA,0
Geodon,Bipolar Disorder,MEDICO,0
Lamictal,Bipolar Disorder,AETNA,0
Lamictal,Bipolar Disorder,MEDICO,0
Lamotrigine,Bipolar Disorder,AETNA,0
Latuda,Bipolar Disorder,MEDICO,0
Lithium,Bipolar Disorder,MEDICO,0
Lurasidone,Bipolar Disorder,MEDICO,0
Olanzapine,Bipolar Disorder,MEDICO,0
Oxcarbazepine,Bipolar Disorder,AETNA,0
Prozac,Bipolar Disorder,AETNA,0
Quetiapine,Bipolar Disorder,MEDICO,0
Rapiflux,Bipolar Disorder,AETNA,0
Risperdal,Bipolar Disorder,MEDICO,0
Sarafem,Bipolar Disorder,AETNA,0
Selfemra,Bipolar Disorder,AETNA,0
Seroquel,Bipolar Disorder,MEDICO,0
Tegretol,Bipolar Disorder,AETNA,0
Tegretol,Bipolar Disorder,MEDICO,0
Trileptal,Bipolar Disorder,AETNA,0
Ziprasidone,Bipolar Disorder,MEDICO,0
Zyprexa,Bipolar Disorder,MEDICO,0
BCG,Bladder Cancer,ACE,0
BCG,Bladder Cancer,MAN,0
BCG,Bladder Cancer,MOO,0
TheraCyx,Bladder Cancer,ACE,0
Tice BCG,Bladder Cancer,ACE,0
Agrylin,Blood Disorders,NEWERA,0
Anagrelide,Blood Disorders,NEWERA,0
Hydrea,Blood Disorders,MEDICO,0
Hydrea,Blood Disorders,NEWERA,0
Hydroxyurea,Blood Disorders,MEDICO,0
Hydroxyurea,Blood Disorders,NEWERA,0
Apaxiban,Blood Thinner,NEWERA,0
Clopidigrel,Blood Thinner,NEWERA,0
Coumadin,Blood Thinner,NEWERA,0
Eliquis,Blood Thinner,NEWERA,0
Plavix,Blood Thinner,NEWERA,0
Rivaroxaban,Blood Thinner,NEWERA,0
Warfarin,Blood Thinner,NEWERA,0
Xarelto,Blood Thinner,NEWERA,0
DES,Breast Cancer,MAN,0
Diethylstilbestrol,Breast Cancer,MAN,0
Teslac,Breast Cancer,MAN,0
Testolactone,Breast Cancer,MAN,0
Abarelix,Cancer,ACE,0
Abatacept,Cancer,MAN,0
Abstral,Cancer,AETNA,0
Actiq,Cancer,AETNA,0
Adriamycin,Cancer,ACE,0
Alemtuzumab,Cancer,AETNA,0
Alferon N,Cancer,AETNA,0
Alkeran,Cancer,ACE,0
Alkeran,Cancer,MAN,0
Alkeran,Cancer,MOO,0
Alkeran,Cancer,NEWERA,0
Altretamine,Cancer,ACE,0
Altretamine,Cancer,NEWERA,0
Amen,Cancer,ACE,0
Bevacizumab,Cancer,NEWERA,0
Blenoxane,Cancer,ACE,0
Bleomycin,Cancer,ACE,0
Busulfan,Cancer,ACE,0
Busulfan,Cancer,MAN,0
Busulfex,Cancer,ACE,0
Caelyx,Cancer,ACE,0
Campath,Cancer,AETNA,0
Capecitabine,Cancer,NEWERA,0
Carboplatin,Cancer,ACE,0
CCNU,Cancer,ACE,0
Chlorambucil,Cancer,ACE,0
Chlorotrianisene,Cancer,ACE,0
Cisplatin,Cancer,ACE,0
Cladribine,Cancer,AETNA,0
Curretab,Cancer,ACE,0
Cyclophosphamide,Cancer,ACE,0
Cyclosporine,Cancer,ACE,0
Cycrin,Cancer,ACE,0
Cytoxan,Cancer,ACE,0
Cytoxan,Cancer,MOO,0
Cytoxan,Cancer,NEWERA,0
Depo-Provera,Cancer,ACE,0
DES,Cancer,MOO,0
Doxorubicin,Cancer,ACE,0
Dronabinol,Cancer,ACE,0
Dronabinol,Cancer,AETNA,0
Droxia,Cancer,ACE,0
Elahere,Cancer,MOO,0
Eligard,Cancer,ACE,0
Endoxan,Cancer,MOO,0
Epoetin Alfa,Cancer,ACE,0
Epogen,Cancer,ACE,0
Eprex,Cancer,ACE,0
Ergamisol,Cancer,ACE,0
Estinyl,Cancer,ACE,0
Ethinyl Estradiol,Cancer,ACE,0
Etopophos,Cancer,ACE,0
Etoposide,Cancer,ACE,0
Etoposide,Cancer,MAN,0
Euflex,Cancer,ACE,0
Eulexin,Cancer,ACE,0
Eulexin,Cancer,NEWERA,0
Femara,Cancer,NEWERA,0
Fentanyl,Cancer,AETNA,0
Fentora,Cancer,AETNA,0
Filgrastim,Cancer,ACE,0
Flutamide,Cancer,ACE,0
Flutamide,Cancer,NEWERA,0
Folex Pfs,Cancer,AETNA,0
Gengraf,Cancer,ACE,0
Gleevec,Cancer,ACE,0
Gleevec,Cancer,MOO,0
Gleostine,Cancer,ACE,0
Gleostine,Cancer,MAN,0
Goserelin,Cancer,ACE,0
Goserelin,Cancer,NEWERA,0
Goserlin,Cancer,MAN,0
Granix,Cancer,ACE,0
Herceptin,Cancer,ACE,0
Herceptin,Cancer,MAN,0
Herceptin,Cancer,MOO,0
Hexalen,Cancer,ACE,0
Hexalen,Cancer,NEWERA,0
Hydrea,Cancer,ACE,0
Hydrea,Cancer,MEDICO,0
Hydrea,Cancer,MOO,0
Hydroxyurea,Cancer,ACE,0
Hydroxyurea,Cancer,MEDICO,0
Hydroxyurea,Cancer,MOO,0
Ibrance,Cancer,MOO,0
Imatinib,Cancer,ACE,0
Imbruvica,Cancer,MOO,0
Imjudo,Cancer,MOO,0
Interferon,Cancer,ACE,0
Interferon,Cancer,MAN,0
Interferon,Cancer,MOO,0
Interferon Alfa-2A,Cancer,ACE,0
Interferon Alfa-2A,Cancer,AETNA,0
Interferon Alfa-2B,Cancer,AETNA,0
Interferon Alfa-2B,Cancer,NEWERA,0
Intron A,Cancer,NEWERA,0
Jaypirca,Cancer,MOO,0
Kimmtrak,Cancer,MOO,0
Krazati,Cancer,MOO,0
Lemtrada,Cancer,AETNA,0
Letairis,Cancer,MOO,0
Letrozole,Cancer,NEWERA,0
Leukeran,Cancer,ACE,0
Leuprolide,Cancer,ACE,0
Leuprorelin,Cancer,NEWERA,0
Levamisole Hydrochloride,Cancer,ACE,0
Lomustine,Cancer,ACE,0
Lomustine,Cancer,MAN,0
Lomustine,Cancer,MOO,0
Lunsumio,Cancer,MOO,0
Luprolide,Cancer,MAN,0
Lupron,Cancer,ACE,0
Lupron,Cancer,MAN,0
Lupron,Cancer,MOO,0
Lupron,Cancer,NEWERA,0
Lytgobi,Cancer,MOO,0
Marinol,Cancer,ACE,0
Marqibo,Cancer,MAN,0
Mavenclad,Cancer,AETNA,0
Medroxyprogesterone Acetate,Cancer,ACE,0
Megace,Cancer,ACE,0
Megace,Cancer,MAN,0
Megace,Cancer,MOO,0
Megestrol,Cancer,ACE,0
Megestrol,Cancer,MOO,0
Megestrol,Cancer,MAN,0
Melphalan,Cancer,ACE,0
Melphalan,Cancer,MAN,0
Melphalan,Cancer,MOO,0
Melphalan,Cancer,NEWERA,0
Methotrexate,Cancer,ACE,0
Methotrexate,Cancer,AETNA,0
Methotrexate,Cancer,MEDICO,0
Mitomycin,Cancer,ACE,0
Mitoxantrone,Cancer,ACE,0
Mutamycin,Cancer,ACE,0
Myleran,Cancer,ACE,0
Myleran,Cancer,MAN,0
Myleran,Cancer,MOO,0
Mylotarg,Cancer,NEWERA,0
Neoral,Cancer,ACE,0
Neosar,Cancer,ACE,0
Neupogen,Cancer,ACE,0
Nilotinib,Cancer,MOO,0
Norvir,Cancer,MAN,0
Novantrone,Cancer,ACE,0
Oncovin,Cancer,ACE,0
Ondansetron,Cancer,ACE,0
Opdualag,Cancer,MOO,0
Orencia,Cancer,MAN,0
Orserdu,Cancer,MOO,0
Otrexup,Cancer,ACE,0
Paraplatin,Cancer,ACE,0
Paraplatin,Cancer,MOO,0
Peginterferon Alfa-2B,Cancer,AETNA,0
Platinol,Cancer,ACE,0
Plenaxis,Cancer,ACE,0
Pluvicto,Cancer,MOO,0
Procrit,Cancer,ACE,0
Procrit,Cancer,MEDICO,0
Provera,Cancer,ACE,0
Rasuvo,Cancer,ACE,0
Rezlidhia,Cancer,MOO,0
Rheumatrex,Cancer,ACE,0
Rheumatrex,Cancer,MEDICO,0
Ritonavir,Cancer,MAN,0
Rituxan,Cancer,AETNA,0
Rituximab,Cancer,AETNA,0
Roferon-A,Cancer,ACE,0
Roferon-A,Cancer,AETNA,0
Roferon-A,Cancer,NEWERA,0
Rubex,Cancer,ACE,0
Sandimmune,Cancer,ACE,0
Soltamox,Cancer,MAN,0
Streptozocin,Cancer,ACE,0
Subsys,Cancer,AETNA,0
Tace,Cancer,ACE,0
Tamoxifen,Cancer,MAN,0
Tasigna,Cancer,MOO,0
Tecvayli,Cancer,MOO,0
Tepadina,Cancer,MAN,0
Teslac,Cancer,ACE,0
Teslac,Cancer,MOO,0
Tespa,Cancer,ACE,0
Testolactone,Cancer,ACE,0
Thalidomide,Cancer,NEWERA,0
Thalomid,Cancer,NEWERA,0
THC,Cancer,ACE,0
Thioplex,Cancer,ACE,0
Thiotepa,Cancer,ACE,0
Thiotepa,Cancer,MAN,0
Thiotepa,Cancer,MOO,0
Toposar,Cancer,ACE,0
Torfacitinib,Cancer,MAN,0
Trastuzumab,Cancer,ACE,0
Trastuzumab,Cancer,MAN,0
Trelstar,Cancer,ACE,0
Trexall,Cancer,ACE,0
Trexall,Cancer,AETNA,0
Trexall,Cancer,MEDICO,0
Triptorelin,Cancer,ACE,0
VePesid,Cancer,ACE,0
VePesid,Cancer,MAN,0
VePesid,Cancer,MOO,0
Vincasar,Cancer,ACE,0
Vincasar,Cancer,MAN,0
Vincristine,Cancer,ACE,0
Vincristine,Cancer,MAN,0
Vincristine,Cancer,MOO,0
Vio-Moore,Cancer,AETNA,0
Wellferon,Cancer,AETNA,0
Xatmep,Cancer,AETNA,0
Xeljanz,Cancer,MAN,0
Xeloda,Cancer,NEWERA,0
Xtandi,Cancer,MOO,0
Zanosar,Cancer,ACE,0
Zanosar,Cancer,MOO,0
Zarxio,Cancer,ACE,0
Zofran,Cancer,ACE,0
Zoladex,Cancer,ACE,0
Zoladex,Cancer,MAN,0
Zoladex,Cancer,NEWERA,0
Zoladex,Cancer,MOO,0
Zytiga,Cancer,MOO,0
Cyclophosphamide,Cancer And Severe Arthritis,MAN,0
Cytoxan,Cancer And Severe Arthritis,MAN,0
Aldactone,Cardiomyopathy,AETNA,1
Calan,Cardiomyopathy,AETNA,0
Carvedilol,Cardiomyopathy,AETNA,0
Coreg,Cardiomyopathy,AETNA,0
Digitek,Cardiomyopathy,AETNA,0
Digox,Cardiomyopathy,AETNA,0
Digoxin,Cardiomyopathy,AETNA,0
Disopyramide,Cardiomyopathy,AETNA,0
Eplerenone,Cardiomyopathy,AETNA,0
Inspra,Cardiomyopathy,AETNA,0
Lanoxicaps,Cardiomyopathy,AETNA,0
Lanoxin,Cardiomyopathy,AETNA,0
Norpace,Cardiomyopathy,AETNA,1
Spironolactone,Cardiomyopathy,AETNA,0
Verapamil,Cardiomyopathy,AETNA,1
Verelan,Cardiomyopathy,AETNA,1
Nitro Patch,Chest Pain,MEDICO,0
Nitroglycerin,Chest Pain,MEDICO,0
Nitrolingual Spray,Chest Pain,MEDICO,0
Nitrostat,Chest Pain,MEDICO,0
Natrecor,CHF,MOO,0
Ranexa,Chronic Angina,MEDICO,0
Ranolazine,Chronic Angina,MEDICO,0
Aclidinium,Chronic Bronchitis,AETNA,1
Advair,Chronic Bronchitis,AETNA,1
Advair Diskus,Chronic Bronchitis,MEDICO,0
Airmir,Chronic Bronchitis,AETNA,1
Albuterol,Chronic Bronchitis,AETNA,1
Albuterol And Ipratropium,Chronic Bronchitis,AETNA,1
Anoro Elipta,Chronic Bronchitis,AETNA,1
Atrovent,Chronic Bronchitis,AETNA,1
Breo Ellipta,Chronic Bronchitis,AETNA,1
Bricanyl,Chronic Bronchitis,AETNA,1
Budesonide And Formoterol,Chronic Bronchitis,AETNA,1
Combivent,Chronic Bronchitis,AETNA,1
Fluticasone And Salmeterol,Chronic Bronchitis,AETNA,1
Fluticasone And Vilanterol,Chronic Bronchitis,AETNA,1
"Fluticasone, Umeclidiniium And Vilanterol",Chronic Bronchitis,AETNA,1
Foradil,Chronic Bronchitis,AETNA,1
Formoterol,Chronic Bronchitis,AETNA,1
Glycopyrrolate,Chronic Bronchitis,AETNA,1
Incruse,Chronic Bronchitis,AETNA,1
Indacaterol,Chronic Bronchitis,AETNA,1
Ipratropium,Chronic Bronchitis,AETNA,1
Olodaterol,Chronic Bronchitis,AETNA,1
Onbrez,Chronic Bronchitis,AETNA,1
Salmeterol,Chronic Bronchitis,AETNA,1
Seebri,Chronic Bronchitis,AETNA,1
Serevent,Chronic Bronchitis,AETNA,1
Spiriva,Chronic Bronchitis,AETNA,1
Striverdi,Chronic Bronchitis,AETNA,1
Symbicort,Chronic Bronchitis,AETNA,1
Tiotropium,Chronic Bronchitis,AETNA,1
Trelegy,Chronic Bronchitis,AETNA,1
Tudorza,Chronic Bronchitis,AETNA,1
Umeclidinium,Chronic Bronchitis,AETNA,1
Umeclidinium And Vilanterol,Chronic Bronchitis,AETNA,1
Ventolin,Chronic Bronchitis,AETNA,1
Entresto,Chronic Heart Failue,MEDICO,0
Sacubitril,Chronic Heart Failue,MEDICO,0
Valsartan,Chronic Heart Failue,MEDICO,0
Aranesp,Chronic Kidney Disease,MOO,0
Duvroq,Chronic Kidney Disease,MOO,0
Epoetin Alfa,Chronic Kidney Disease,ACE,0
Epogen,Chronic Kidney Disease,ACE,0
Eprex,Chronic Kidney Disease,ACE,0
Ferrous Sulfate,Chronic Kidney Disease,NEWERA,0
Jesduvroq,Chronic Kidney Disease,MOO,0
Procrit,Chronic Kidney Disease,ACE,0
Renagel,Chronic Kidney Disease,MOO,0
Renvela,Chronic Kidney Disease,MOO,0
Prednisone,Chronic Lung Disease,ACE,0
Rayos,Chronic Lung Disease,ACE,0
Sterapred,Chronic Lung Disease,ACE,0
Hydromorphone,Chronic Pain,AETNA,0
